algorithm,scenario,metric,ql_condition,n,n_valid,mean,std,ci95_low,ci95_high,median,iqr
fuzzy_5x5,partial_shading_complex_pattern_a,convergence_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_5x5,partial_shading_complex_pattern_a,energy_yield_j,not_applicable,50,50,482.87579551298836,174.06531715849752,433.4069797906649,532.3446112353118,351.75456198705035,351.6692953208399
fuzzy_5x5,partial_shading_complex_pattern_a,energy_yield_ratio,not_applicable,50,50,0.5370524469824858,0.19359472018149457,0.4820334363386092,0.5920714576263624,0.39121995761188777,0.39112512438114855
fuzzy_5x5,partial_shading_complex_pattern_a,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_5x5,partial_shading_complex_pattern_a,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_5x5,partial_shading_complex_pattern_a,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_5x5,partial_shading_complex_pattern_a,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_5x5,partial_shading_complex_pattern_a,tracking_efficiency_pct,not_applicable,50,50,53.70524469824859,19.35947201814946,48.20334363386093,59.20714576263625,39.12199576118878,39.112512438114834
fuzzy_5x5,partial_shading_complex_pattern_b,convergence_time_s,not_applicable,50,0,,,,,,
fuzzy_5x5,partial_shading_complex_pattern_b,convergence_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_5x5,partial_shading_complex_pattern_b,energy_yield_j,not_applicable,50,50,346.71280358879187,8.575549879419563,344.2756592821158,349.14994789546796,350.48621900391845,4.355275635568091
fuzzy_5x5,partial_shading_complex_pattern_b,energy_yield_ratio,not_applicable,50,50,0.7129837082483607,0.01763484731457721,0.7079719401009946,0.7179954763957267,0.7207433977884948,0.008956232769453676
fuzzy_5x5,partial_shading_complex_pattern_b,oscillation_p2p_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_5x5,partial_shading_complex_pattern_b,oscillation_std_w,not_applicable,50,50,0.0,0.0,0.0,0.0,0.0,0.0
fuzzy_5x5,partial_shading_complex_pattern_b,settling_time_s,not_applicable,50,0,,,,,,
fuzzy_5x5,partial_shading_complex_pattern_b,settling_rate,not_applicable,50,0,0.0,,0.0,0.07134759913335872,,
fuzzy_5x5,partial_shading_complex_pattern_b,tracking_efficiency_pct,not_applicable,50,50,71.29837082483607,1.7634847314577204,70.79719401009946,71.79954763957268,72.07433977884949,0.895623276945372
fuzzy_5x5,partial_shading_complex_pattern_c,convergence_time_s,not_applicable,50,50,0.12720000000000004,0.08953485240909469,0.10175447652148949,0.15264552347851057,0.125,0.13
fuzzy_5x5,partial_shading_complex_pattern_c,convergence_rate,not_applicable,50,50,1.0,,0.9286524008666414,1.0,,
fuzzy_5x5,partial_shading_complex_pattern_c,energy_yield_j,not_applicable,50,50,786.8404764882703,19.75059659882662,781.2274190480931,792.4535339284474,793.3768460302781,25.66119269385206
fuzzy_5x5,partial_shading_complex_pattern_c,energy_yield_ratio,not_applicable,50,50,0.9769999871985529,0.02452381797939325,0.9700303952532158,0.9839695791438899,0.985116032508484,0.0318628561729396
fuzzy_5x5,partial_shading_complex_pattern_c,oscillation_p2p_w,not_applicable,50,50,5.602128647004424,1.7545586860783136,5.103488586293324,6.100768707715524,5.794447259707738,1.8332535997553379
fuzzy_5x5,partial_shading_complex_pattern_c,oscillation_std_w,not_applicable,50,50,0.4922472075117177,0.15662652289499146,0.44773444227620873,0.5367599727472266,0.5079645632342396,0.16030554588033158
